ngram_id,grid_string_id,window_size,chunk_index,prefix,suffix,full_chunk,created_at,grid_string,string_length
301293,280,13,10,bpbbbpbbbbbb,b,bpbbbpbbbbbbb,2026-01-27 10:49:09,pbpbpbpbpbbpbbbpbbbbbbbpbbbpbpbppbbbbpbpbbbbbbbbbbpbbppp,56
305370,396,13,28,bpbbbpbbbbbb,p,bpbbbpbbbbbbp,2026-01-27 10:49:09,ppbbbbbbbpbbppbbbpbppppbbbpbbpbbbpbbbbbbpp,42
305951,416,13,24,bpbbbpbbbbbb,p,bpbbbpbbbbbbp,2026-01-27 10:49:09,bpbpbppppbbppbbpppbbppbbbpbbbpbbbbbbppbpp,41
307093,448,13,8,bpbbbpbbbbbb,p,bpbbbpbbbbbbp,2026-01-27 10:49:09,pbbbbpbpbpbbbpbbbbbbpbbpbppppbbppppbbppbbbbppbb,47
310381,550,13,1,bpbbbpbbbbbb,b,bpbbbpbbbbbbb,2026-01-27 10:49:09,bbpbbbpbbbbbbbppbppbbppppbpppbppbbbbpbbpbbbbbbpppppppbbb,56
311703,587,13,34,bpbbbpbbbbbb,p,bpbbbpbbbbbbp,2026-01-27 10:49:09,pbpbpbppbpbbppbppbppbppbbpbpbpppbbbpbbbpbbbbbbpbbbbbpbbb,56
321219,873,13,13,bpbbbpbbbbbb,p,bpbbbpbbbbbbp,2026-01-27 10:49:10,ppbbppbppbbpbbpbbbpbbbbbbpppbpbpbppbbbpbbp,42
329765,1111,13,27,bpbbbpbbbbbb,p,bpbbbpbbbbbbp,2026-01-27 10:49:10,pbpbpbbbbppbbbppbpppbpbbbpbbpbbbpbbbbbbpbbpbbpb,47
329806,1112,13,29,bpbbbpbbbbbb,b,bpbbbpbbbbbbb,2026-01-27 10:49:10,bbbpbpbpbbbbbbpbpbpbpbbppbbpbbpbbbpbbbbbbbbb,44
332849,1198,13,6,bpbbbpbbbbbb,b,bpbbbpbbbbbbb,2026-01-27 10:49:10,ppbpppbpbbbpbbbbbbbbpbpbppbpppbbpbbbpbbppbppbpbbbbppbbpbpppbppppp,65
336188,1289,13,6,bpbbbpbbbbbb,p,bpbbbpbbbbbbp,2026-01-27 10:49:10,pbbbbbbpbbbpbbbbbbppppbbbbbppppbppbppbbpbpbbpbpbpbbpppbbpppbbbpbbbbb,68
341808,1441,13,8,bpbbbpbbbbbb,p,bpbbbpbbbbbbp,2026-01-27 10:49:10,ppbbbpppbpbbbpbbbbbbpbppppbbbbbpppbbbpppppbppb,46
351715,1700,13,29,bpbbbpbbbbbb,b,bpbbbpbbbbbbb,2026-01-27 10:49:11,pbppbbpbpbpppppbpppbbbbpbbbppbpbbbpbbbbbbbpbbppbbbbbpbppppb,59
355155,1791,13,41,bpbbbpbbbbbb,b,bpbbbpbbbbbbb,2026-01-27 10:49:11,bbbbbpbppbbbbpbbbbppppbpppppppbpppbbbbppbbpbbbpbbbbbbbpppbppbb,62
355429,1798,13,41,bpbbbpbbbbbb,p,bpbbbpbbbbbbp,2026-01-27 10:49:11,pbbpbppppppbppppbbppbbbbbbpbppbbpbppbbpbbbpbbbpbbbbbbppbbppbbbbpb,65
297881,130,13,4,bpbbbpbbbbbp,p,bpbbbpbbbbbpp,2026-01-27 10:49:09,ppbpbpbbbpbbbbbppbppbbbppbp,27
300305,253,13,40,bpbbbpbbbbbp,p,bpbbbpbbbbbpp,2026-01-27 10:49:09,bpppppbbpbpbbbbbbbpppbbbpppbbppbpppbpbbbbpbbbpbbbbbpppbbb,57
302888,330,13,1,bpbbbpbbbbbp,p,bpbbbpbbbbbpp,2026-01-27 10:49:09,bbpbbbpbbbbbpppbpbpbppbpbpbbbbppbbpbbbbpbbbbbpbppppbb,53
303994,360,13,44,bpbbbpbbbbbp,b,bpbbbpbbbbbpb,2026-01-27 10:49:09,pbbppbpppbbbbbpbbpbppbpbbppbppbpbbbpbbpbbbpbbpbbbpbbbbbpbbbb,60
305835,413,13,20,bpbbbpbbbbbp,b,bpbbbpbbbbbpb,2026-01-27 10:49:09,pbppbppbpbbbbppppbppbpbbbpbbbbbpbp,34
312856,618,13,7,bpbbbpbbbbbp,b,bpbbbpbbbbbpb,2026-01-27 10:49:09,bppppppbpbbbpbbbbbpbbbpbppbppbp,31
314711,677,13,9,bpbbbpbbbbbp,b,bpbbbpbbbbbpb,2026-01-27 10:49:09,pppbppbbbbpbbbpbbbbbpbppppbpppbbpbbppb,38
319888,834,13,52,bpbbbpbbbbbp,b,bpbbbpbbbbbpb,2026-01-27 10:49:10,pppbbppbbbbppppbbpbppbbpbbpppbbpbbbpppppppppbpppbpbpbpbbbpbbbbbpbbpbpp,70
320523,852,13,40,bpbbbpbbbbbp,p,bpbbbpbbbbbpp,2026-01-27 10:49:10,bppppbbppbbbbbbbbpbbppbbpbbpbbbpbpbpbpbpbpbbbpbbbbbpppbbbbbpbp,62
322756,916,13,15,bpbbbpbbbbbp,p,bpbbbpbbbbbpp,2026-01-27 10:49:10,bppbpbbpbppppbpbpbbbpbbbbbpppbbpppbpbpbbpbbbppbpbpbbpbbbbpbbbb,62
324772,970,13,24,bpbbbpbbbbbp,p,bpbbbpbbbbbpp,2026-01-27 10:49:10,bbpbbpbpbpppbbppbbpbpbppbpbbbpbbbbbppppbpbpbbbbbppbbpbbbbbpppppbb,65
324817,971,13,2,bpbbbpbbbbbp,b,bpbbbpbbbbbpb,2026-01-27 10:49:10,bpbpbbbpbbbbbpbbbbpbbbbbpppppbpppppppbppbbpbppbpbbbbpbbbpbppp,61
326980,1031,13,14,bpbbbpbbbbbp,p,bpbbbpbbbbbpp,2026-01-27 10:49:10,ppppbpbbppbbppbpbbbpbbbbbpppppb,31
330962,1147,13,10,bpbbbpbbbbbp,p,bpbbbpbbbbbpp,2026-01-27 10:49:10,pbpppbpbpbbpbbbpbbbbbpppbbpbbbppbppbbbppbppbbb,46
331348,1158,13,21,bpbbbpbbbbbp,b,bpbbbpbbbbbpb,2026-01-27 10:49:10,pbpbbpppbbbbbbbpbpbppbpbbbpbbbbbpbbpbbpbpbbbpbbpbbbpp,53
332219,1180,13,20,bpbbbpbbbbbp,b,bpbbbpbbbbbpb,2026-01-27 10:49:10,pppppbbpppbppbppbppbbpbbbpbbbbbpbbbbpbbbbpb,43
333778,1223,13,47,bpbbbpbbbbbp,b,bpbbbpbbbbbpb,2026-01-27 10:49:10,pbbpbbbpbpbbbbbppbbpppbbbbbppbbppbbpbbppbpppbppbpbbbpbbbbbpbbb,62
336246,1290,13,18,bpbbbpbbbbbp,p,bpbbbpbbbbbpp,2026-01-27 10:49:10,bpppppbppbbbbpbpbbbpbbbpbbbbbppbbpppbbpbpbbpbbpbp,49
340777,1415,13,31,bpbbbpbbbbbp,p,bpbbbpbbbbbpp,2026-01-27 10:49:10,pbbpbbbbbppbbpppbbpbbpbpbbppbbbbpbbbpbbbbbppbbppbppbpbp,55
345343,1537,13,16,bpbbbpbbbbbp,b,bpbbbpbbbbbpb,2026-01-27 10:49:10,bbpppbbbpbpbbpbpbpbbbpbbbbbpbbpbpbbppbpbpbpppbbpbpbppbpbpbpbppppbbb,67
352313,1718,13,2,bpbbbpbbbbbp,p,bpbbbpbbbbbpp,2026-01-27 10:49:11,bbbpbbbpbbbbbpppbbbpbbppbbppbpbbbpbppppbbbppbppbppppbbppbbbp,60
354132,1765,13,11,bpbbbpbbbbbp,p,bpbbbpbbbbbpp,2026-01-27 10:49:11,pbbbbbbpbbpbpbbbpbbbbbpppbbbpbbbbppppbbbppppbbppbb,50
298524,175,13,7,bpbbbpbbbbpb,b,bpbbbpbbbbpbb,2026-01-27 10:49:09,bbbbbpbbpbbbpbbbbpbbpbppbppbbp,30
306772,440,13,8,bpbbbpbbbbpb,p,bpbbbpbbbbpbp,2026-01-27 10:49:09,bbpbbbpbbpbbbpbbbbpbpbbbppbpbppbpbbp,36
307502,460,13,10,bpbbbpbbbbpb,p,bpbbbpbbbbpbp,2026-01-27 10:49:09,bbbpppbpbpbpbbbpbbbbpbpppbbbppp,31
321058,869,13,26,bpbbbpbbbbpb,p,bpbbbpbbbbpbp,2026-01-27 10:49:10,bbpbpbbpbbpbpppppbpbbbbbbpbpbbbpbbbbpbpbbbpbbppbpppppbppp,57
321381,878,13,8,bpbbbpbbbbpb,b,bpbbbpbbbbpbb,2026-01-27 10:49:10,pbpbppppbpbbbpbbbbpbbbppbbpbpbppbpppbpbppppbbpppbbbp,52
321486,881,13,36,bpbbbpbbbbpb,b,bpbbbpbbbbpbb,2026-01-27 10:49:10,bbpbbpbbbpbbbpbpbppbbbpbpbppbppbbpbbbpbbbpbbbbpbbppbppbpbbb,59
323049,924,13,1,bpbbbpbbbbpb,b,bpbbbpbbbbpbb,2026-01-27 10:49:10,pbpbbbpbbbbpbbbpbpppbbbbppppbbbpppbbpbb,39
330633,1137,13,24,bpbbbpbbbbpb,b,bpbbbpbbbbpbb,2026-01-27 10:49:10,bppbbbbppbbbbbpbpppppbbpbpbbbpbbbbpbbpbppbbbpbpbbbbpppbpp,57
333222,1208,13,14,bpbbbpbbbbpb,b,bpbbbpbbbbpbb,2026-01-27 10:49:10,pbpbpbbbpbbpbbbpbbbpbbbbpbbpppbbpbpbbbbb,40
333921,1227,13,30,bpbbbpbbbbpb,p,bpbbbpbbbbpbp,2026-01-27 10:49:10,pbbpbpbbppbppbbppbbbbbbbbpbppbbpbbbpbbbbpbpp,44
337449,1325,13,0,bpbbbpbbbbpb,p,bpbbbpbbbbpbp,2026-01-27 10:49:10,bpbbbpbbbbpbpppbppbbpbpppbbbpppbbppppbbbpbbbpbbpbb,50
344311,1512,13,4,bpbbbpbbbbpb,p,bpbbbpbbbbpbp,2026-01-27 10:49:10,pbpbbpbbbpbbbbpbppbpbppbbbpppbbbppbbpppbpbpppppbbbppbb,54
345849,1548,13,20,bpbbbpbbbbpb,p,bpbbbpbbbbpbp,2026-01-27 10:49:10,bbbbpbpbbbppbpbpbbpbbpbbbpbbbbpbpbppppbbpbpbbbpbbbppppppbpppppbpbb,66
351114,1683,13,9,bpbbbpbbbbpb,b,bpbbbpbbbbpbb,2026-01-27 10:49:11,bpbppbpbbbpbbbpbbbbpbbbbpbbbppppppbpbppbppbpbbbbbp,50
352121,1712,13,17,bpbbbpbbbbpb,p,bpbbbpbbbbpbp,2026-01-27 10:49:11,bbpppbpbpbbbbbbbbbpbbbpbbbbpbppbpbppppppppppbbppppbpppp,55
354423,1772,13,15,bpbbbpbbbbpb,b,bpbbbpbbbbpbb,2026-01-27 10:49:11,bpppppbbbbbbppbbpbbbpbbbbpbbpbpbpppbbbbpbp,42
299406,227,13,20,bpbbbpbbbbpp,b,bpbbbpbbbbppb,2026-01-27 10:49:09,ppbbbbbpbbpbbbbpbpppbpbbbpbbbbppbpbbbpbbpbppbbbpbbpb,52
299466,229,13,1,bpbbbpbbbbpp,p,bpbbbpbbbbppp,2026-01-27 10:49:09,pbpbbbpbbbbpppbbpppppppppbbbppbppbpbppbbbbbbbp,46
300137,248,13,26,bpbbbpbbbbpp,b,bpbbbpbbbbppb,2026-01-27 10:49:09,bbpbppbbppbbbbpbbpbpppbpppbpbbbpbbbbppbbppbbpbp,47
305781,411,13,8,bpbbbpbbbbpp,p,bpbbbpbbbbppp,2026-01-27 10:49:09,bpppppppbpbbbpbbbbpppbppbpppbbbbbbp,35
316487,732,13,39,bpbbbpbbbbpp,b,bpbbbpbbbbppb,2026-01-27 10:49:09,pbpppbbbpppppbbppbbppbbbppbppppppppppbbbpbbbpbbbbppbbbbpb,57
317759,771,13,29,bpbbbpbbbbpp,b,bpbbbpbbbbppb,2026-01-27 10:49:09,bbppbpbbbpbpbbbppbpbpppbpbbppbpbbbpbbbbppbpbpppppbbbpbbbbbpbpb,62
317844,773,13,14,bpbbbpbbbbpp,p,bpbbbpbbbbppp,2026-01-27 10:49:09,bbppppppbbbppbbpbbbpbbbbpppppbpppppppbbppbppp,45
322325,904,13,13,bpbbbpbbbbpp,b,bpbbbpbbbbppb,2026-01-27 10:49:10,ppppbpbbbbpbbbpbbbpbbbbppbpbbpbbppbppbbbbbbbb,45
323865,946,13,33,bpbbbpbbbbpp,p,bpbbbpbbbbppp,2026-01-27 10:49:10,bbpbpbbpppppbbpbbbbbbpbpbpppbbppbbpbbbpbbbbppp,46
329868,1114,13,8,bpbbbpbbbbpp,b,bpbbbpbbbbppb,2026-01-27 10:49:10,bppbbbpbbpbbbpbbbbppbbppppbpbpppbbbbp,37
329890,1115,13,8,bpbbbpbbbbpp,b,bpbbbpbbbbppb,2026-01-27 10:49:10,bppbbbpbbpbbbpbbbbppbbppppbpbpppbbbbpp,38
331185,1153,13,25,bpbbbpbbbbpp,p,bpbbbpbbbbppp,2026-01-27 10:49:10,ppbpbpbbpppppppppbppbppbbbpbbbpbbbbppppbpbpbbbbpbpppp,53
337548,1328,13,5,bpbbbpbbbbpp,p,bpbbbpbbbbppp,2026-01-27 10:49:10,ppbpbbpbbbpbbbbpppbbbpbpppbpbpbpppbppbbppppppppbpbbpbb,54
343828,1497,13,24,bpbbbpbbbbpp,b,bpbbbpbbbbppb,2026-01-27 10:49:10,ppbbpbbpbppbbbppbbpbbbpbbpbbbpbbbbppbpb,39
348329,1607,13,15,bpbbbpbbbbpp,p,bpbbbpbbbbppp,2026-01-27 10:49:10,bpbbpbbpbbbbbbpbpbbbpbbbbpppbppppbppppbpbbbppbpppbbpppppppbbbbb,63
360591,1934,13,15,bpbbbpbbbbpp,p,bpbbbpbbbbppp,2026-01-27 10:49:11,bpbpppbbppbpbbpbpbbbpbbbbppppbpbpbppbbbbppbppbpbbbbbbbpbppppb,61
300849,269,13,13,bpbbbpbbpbbp,b,bpbbbpbbpbbpb,2026-01-27 10:49:09,pbbbppbpbbbpbbpbbbpbbpbbpbpbbpbpbbppbppbpbppbpbpppbppp,54
302005,302,13,10,bpbbbpbbpbbp,b,bpbbbpbbpbbpb,2026-01-27 10:49:09,bbpbpbpbbpbpbbbpbbpbbpbbpbbb,28
309886,534,13,16,bpbbbpbbpbbp,b,bpbbbpbbpbbpb,2026-01-27 10:49:09,bbbpbpppbbppppbbbpbbbpbbpbbpbppbppbbppbbpbbpppbbpbbbppbpbbbbpbppb,65
311141,571,13,32,bpbbbpbbpbbp,p,bpbbbpbbpbbpp,2026-01-27 10:49:09,bbbbbpbpppbbppbbbbbppppbbpppppbbbpbbbpbbpbbppbbbpbbbpbbb,56
311976,594,13,19,bpbbbpbbpbbp,p,bpbbbpbbpbbpp,2026-01-27 10:49:09,pbppbbppbpppppbbpppbpbbbpbbpbbppppppbbbppbpbbpbbbbppbbbpbpbbb,61
312839,617,13,16,bpbbbpbbpbbp,b,bpbbbpbbpbbpb,2026-01-27 10:49:09,pbbbbbpbbbbbpbbpbpbbbpbbpbbpbbpbbpb,35
313046,623,13,2,bpbbbpbbpbbp,p,bpbbbpbbpbbpp,2026-01-27 10:49:09,bpbpbbbpbbpbbpppbbbbbpbpbppbpbbbpbbp,36
315898,712,13,37,bpbbbpbbpbbp,b,bpbbbpbbpbbpb,2026-01-27 10:49:09,pbbbbpppbppppppbbbbppbpbpbppbbbppbpbbbpbbbpbbpbbpbbp,52
319363,821,13,5,bpbbbpbbpbbp,b,bpbbbpbbpbbpb,2026-01-27 10:49:09,pbbppbpbbbpbbpbbpbpbbbbbpbpbpppbpbpbpbpbbpbpppb,47
320376,848,13,22,bpbbbpbbpbbp,p,bpbbbpbbpbbpp,2026-01-27 10:49:10,bbpbbpppbpppbbbpbpppppbpbbbpbbpbbppbbppbpbbpbpbbppbpbpbbb,57
321425,879,13,5,bpbbbpbbpbbp,p,bpbbbpbbpbbpp,2026-01-27 10:49:10,pppbbbpbbbpbbpbbppbbppbbppbpbbpbp,33
325171,981,13,7,bpbbbpbbpbbp,b,bpbbbpbbpbbpb,2026-01-27 10:49:10,bbppbpbbpbbbpbbpbbpbbpppbbbppbppbbbpbpbp,40
335474,1268,13,12,bpbbbpbbpbbp,p,bpbbbpbbpbbpp,2026-01-27 10:49:10,pbpppbppbpppbpbbbpbbpbbppppbpbpbpppppbpbbbbbbpbbbpbpbbbppp,58
336692,1303,13,19,bpbbbpbbpbbp,b,bpbbbpbbpbbpb,2026-01-27 10:49:10,bbbpbppbpppbpbbppppbpbbbpbbpbbpbpbpppbpppbppbbbbpbbbpbppppp,59
340586,1410,13,4,bpbbbpbbpbbp,p,bpbbbpbbpbbpp,2026-01-27 10:49:10,ppppbpbbbpbbpbbpppppbpbbbbppbbbbppbpbppbpbbbpb,46
341541,1434,13,20,bpbbbpbbpbbp,b,bpbbbpbbpbbpb,2026-01-27 10:49:10,pbbppbpbbbppppbpbppbbpbbbpbbpbbpbbbpbbppppbbpp,46
343912,1500,13,11,bpbbbpbbpbbp,b,bpbbbpbbpbbpb,2026-01-27 10:49:10,bppbppbbbbbbpbbbpbbpbbpbp,25
344196,1508,13,11,bpbbbpbbpbbp,b,bpbbbpbbpbbpb,2026-01-27 10:49:10,bppbppbbbbbbpbbbpbbpbbpbpbpbppppbbbbbpbb,40
358238,1871,13,37,bpbbbpbbpbbp,p,bpbbbpbbpbbpp,2026-01-27 10:49:11,pbbbbppbbppbbpbbpppbpbpppppbbpbppppbpbpbbbpbbpbbppbbpppbp,57
359344,1901,13,31,bpbbbpbbpbbp,b,bpbbbpbbpbbpb,2026-01-27 10:49:11,pppbbbpppbbbpbbbppbpppbpbbbbbbbbpbbbpbbpbbpbbpbpbbbb,52
302171,309,13,8,bpbbbpbbpbpb,b,bpbbbpbbpbpbb,2026-01-27 10:49:09,bbpbbbpbbpbbbpbbpbpbbpbbpbppppbbbpppb,37
304848,383,13,3,bpbbbpbbpbpb,p,bpbbbpbbpbpbp,2026-01-27 10:49:09,pbpbpbbbpbbpbpbpbpbbbppbbpppbpbpbbppppppbbbbpbbbbbbbbp,54
306280,427,13,28,bpbbbpbbpbpb,p,bpbbbpbbpbpbp,2026-01-27 10:49:09,pbbbpbpppppppbpbpbbpbppbpbpbbpbbbpbbpbpbpppbbbbpbpbpbppppbpbp,61
313753,646,13,47,bpbbbpbbpbpb,b,bpbbbpbbpbpbb,2026-01-27 10:49:09,bppppbppppbppbbbpbbbbppbpbpbbppbbbbpbbbpbbppppbbpbbbpbbpbpbbpbbpp,65
318112,783,13,20,bpbbbpbbpbpb,p,bpbbbpbbpbpbp,2026-01-27 10:49:09,ppbppbppppppppbbppbpbpbbbpbbpbpbpbb,35
327106,1035,13,12,bpbbbpbbpbpb,p,bpbbbpbbpbpbp,2026-01-27 10:49:10,ppppbbpbbppbbpbbbpbbpbpbpbpbbppbpbppbppppppbp,45
330323,1129,13,4,bpbbbpbbpbpb,p,bpbbbpbbpbpbp,2026-01-27 10:49:10,bpppbpbbbpbbpbpbppbbbbbppppppbpbpbbpbbpbbbbpppbpppppp,53
343854,1498,13,26,bpbbbpbbpbpb,p,bpbbbpbbpbpbp,2026-01-27 10:49:10,ppppppbbpppppbbbbpppbpbpbbbpbbbpbbpbpbpbbppbbp,46
348032,1599,13,7,bpbbbpbbpbpb,b,bpbbbpbbpbpbb,2026-01-27 10:49:10,ppbbpbbbpbbbpbbpbpbbpppbpppbppbbpbbpbbppbpbbbpbp,48
350329,1659,13,17,bpbbbpbbpbpb,p,bpbbbpbbpbpbp,2026-01-27 10:49:11,pbpbbbpppbbppbbpbbpbbbpbbpbpbpbppbpppppbpbpbpbbppbbppbppb,57
351164,1684,13,50,bpbbbpbbpbpb,b,bpbbbpbbpbpbb,2026-01-27 10:49:11,bpppppbpppppppbbbbppbbbppppbbbpppbbppbbbpppbbpbbbpbpbbbpbbpbpbbb,64
351919,1706,13,36,bpbbbpbbpbpb,b,bpbbbpbbpbpbb,2026-01-27 10:49:11,bbbpbbpbbbbbbbbbbbbbpppbpbbpbpbbbbbpbpbbbpbbpbpbb,49
352448,1721,13,44,bpbbbpbbpbpb,b,bpbbbpbbpbpbb,2026-01-27 10:49:11,bbbbbbppbpbbbbpppbpbpbbbbbbbpbpbbbpbpppbbpbpbpbbbpbbpbpbbbbp,60
354957,1786,13,28,bpbbbpbbpbpb,p,bpbbbpbbpbpbp,2026-01-27 10:49:11,bpbbbbbbbppbpbbbpbpbpppbpppbbpbbbpbbpbpbppbbpbpbbpbpbpb,55
360817,1940,13,7,bpbbbpbbpbpb,p,bpbbbpbbpbpbp,2026-01-27 10:49:11,pbbbbbbbpbbbpbbpbpbppbpbppppbpbbbbpppbb,39
299412,227,13,32,bpbbbpbbpbpp,b,bpbbbpbbpbppb,2026-01-27 10:49:09,ppbbbbbpbbpbbbbpbpppbpbbbpbbbbppbpbbbpbbpbppbbbpbbpb,52
304580,376,13,35,bpbbbpbbpbpp,b,bpbbbpbbpbppb,2026-01-27 10:49:09,ppbbbppppppbpbbppbbbbpbpbbbbbbbpbpbbpbbbpbbpbppbppp,51
304707,379,13,35,bpbbbpbbpbpp,b,bpbbbpbbpbppb,2026-01-27 10:49:09,ppbbbppppppbpbbppbbbbpbpbbbbbbbpbpbbpbbbpbbpbppbppppbpbpb,57
307701,466,13,21,bpbbbpbbpbpp,p,bpbbbpbbpbppp,2026-01-27 10:49:09,ppbbbbpbpbpppbbpbbppbbpbbbpbbpbpppbbbbbbbpp,43
321273,875,13,16,bpbbbpbbpbpp,p,bpbbbpbbpbppp,2026-01-27 10:49:10,ppbpbbpbbpbpbpbpbpbbbpbbpbpppbbppbppppbbb,41
323304,932,13,22,bpbbbpbbpbpp,p,bpbbbpbbpbppp,2026-01-27 10:49:10,bbpppbpbbbbpbpbpbppbbbbpbbbpbbpbpppbbbb,39
323534,938,13,11,bpbbbpbbpbpp,p,bpbbbpbbpbppp,2026-01-27 10:49:10,pbpbpbbbpppbpbbbpbbpbppppbbbbbbppppbp,37
325962,1005,13,9,bpbbbpbbpbpp,b,bpbbbpbbpbppb,2026-01-27 10:49:10,bppbbbpppbpbbbpbbpbppbpppbpbbppbpbpppbpbppbbpbpbbbppbbpppbb,59
327165,1037,13,5,bpbbbpbbpbpp,p,bpbbbpbbpbppp,2026-01-27 10:49:10,pbpppbpbbbpbbpbpppbbpbppbbpppbppppbbpppbpbpbppbbpppb,52
327208,1038,13,5,bpbbbpbbpbpp,p,bpbbbpbbpbppp,2026-01-27 10:49:10,pbpppbpbbbpbbpbpppbbpbppbbpppbppppbbpppbpbpbppbbpppbbb,54
328979,1088,13,5,bpbbbpbbpbpp,b,bpbbbpbbpbppb,2026-01-27 10:49:10,pbppbbpbbbpbbpbppbbpbbbppbpbbbbpbpbbbpbbbpppbbpppbbpbb,54
333644,1219,13,22,bpbbbpbbpbpp,p,bpbbbpbbpbppp,2026-01-27 10:49:10,bbppppppbbbppbpbppbpbpbpbbbpbbpbppppbbpbppbp,44
333962,1228,13,42,bpbbbpbbpbpp,p,bpbbbpbbpbppp,2026-01-27 10:49:10,pbppbpbpbppbbbbpbbpppbbpbbpppbbppppbpbbpppbpbbbpbbpbppp,55
337624,1330,13,23,bpbbbpbbpbpp,b,bpbbbpbbpbppb,2026-01-27 10:49:10,bpbbppbbppbpbbbbpbbppppbpbbbpbbpbppbbpppp,41
337852,1336,13,10,bpbbbpbbpbpp,b,bpbbbpbbpbppb,2026-01-27 10:49:10,pppbbbpbbbbpbbbpbbpbppbpbppbbbpbpbppbppbbbpbpbbppbbbpbbpppbb,60
340964,1420,13,6,bpbbbpbbpbpp,p,bpbbbpbbpbppp,2026-01-27 10:49:10,bppbbpbpbbbpbbpbpppbpbbbbbppbppppbppbbppbpbbppbbppppbbppbppbppbbp,65
353003,1737,13,33,bpbbbpbbpbpp,p,bpbbbpbbpbppp,2026-01-27 10:49:11,bbbbppppbbpbbbppppbbpppppppbpbpppbpbbbpbbpbpppppbpb,51
353115,1740,13,17,bpbbbpbbpbpp,b,bpbbbpbbpbppb,2026-01-27 10:49:11,pppbbbbbbpbbbpbpbbpbbbpbbpbppbppbbpbppppbppbp,45
355290,1794,13,23,bpbbbpbbpbpp,p,bpbbbpbbpbppp,2026-01-27 10:49:11,ppbbbppppppbbpbbpbppppbbpbbbpbbpbppppbbpppbbpppb,48
358189,1870,13,17,bpbbbpbbpbpp,b,bpbbbpbbpbppb,2026-01-27 10:49:11,pppbpbbbpbpbbppppbpbbbpbbpbppbpbpbbpppbpbppp,44
359234,1898,13,17,bpbbbpbbpbpp,p,bpbbbpbbpbppp,2026-01-27 10:49:11,ppbbpppbpbpbbpppbbpbbbpbbpbpppbpbpppbb,38
299736,236,13,10,bpbbbpbbppbb,b,bpbbbpbbppbbb,2026-01-27 10:49:09,bbbbbbbbppbpbbbpbbppbbbpbppbpbppb,33
303021,333,13,9,bpbbbpbbppbb,b,bpbbbpbbppbbb,2026-01-27 10:49:09,pppbpbpbbbpbbbpbbppbbbpbppbbbbbbpbpb,36
305165,391,13,42,bpbbbpbbppbb,b,bpbbbpbbppbbb,2026-01-27 10:49:09,pbbpbppbbppbbppbppbpbpppbpbbpbpppbppbbbbpbbpbbbpbbppbbbpbbpbpbbb,64
306412,431,13,1,bpbbbpbbppbb,b,bpbbbpbbppbbb,2026-01-27 10:49:09,pbpbbbpbbppbbbbbppbppbbbbpbppbbpbppbbppbpbbbpbpbbpbpbbbpppbpbp,62
307550,462,13,11,bpbbbpbbppbb,b,bpbbbpbbppbbb,2026-01-27 10:49:09,pppbbbpppbpbpbbbpbbppbbbbpppppbbbbpbbbbpbppbbpppbbbppbpppppbb,61
309351,516,13,15,bpbbbpbbppbb,p,bpbbbpbbppbbp,2026-01-27 10:49:09,bbbbpbpbpbbpbbbbpbbbpbbppbbppbbbb,33
310890,564,13,5,bpbbbpbbppbb,b,bpbbbpbbppbbb,2026-01-27 10:49:09,pbppbbpbbbpbbppbbbpppppppbppbpppbbbbbbbpbbpb,44
311745,588,13,27,bpbbbpbbppbb,b,bpbbbpbbppbbb,2026-01-27 10:49:09,ppbbbbbbbppbpbbpbbbbpbppbbbbpbbbpbbppbbbpppbpbbbbpb,51
318714,802,13,30,bpbbbpbbppbb,p,bpbbbpbbppbbp,2026-01-27 10:49:09,pbppbpppppbbbpbbpppppbppbbbbbpbpbbbpbbppbbpppppbbbbpbbppppppbbb,63
319234,818,13,19,bpbbbpbbppbb,b,bpbbbpbbppbbb,2026-01-27 10:49:09,bbpbbppbpppbpbbbppbbpbbbpbbppbbbbpbbpbbpbpbppbpbbbppbpbpbbp,59
326199,1011,13,0,bpbbbpbbppbb,p,bpbbbpbbppbbp,2026-01-27 10:49:10,bpbbbpbbppbbpbbpbpbpbbbppbbbpp,30
326666,1024,13,43,bpbbbpbbppbb,p,bpbbbpbbppbbp,2026-01-27 10:49:10,bpbbppbpbbppbpbpppbpppbppbbpbpbbbbbppppbppbbpbbbpbbppbbpp,57
327952,1059,13,15,bpbbbpbbppbb,p,bpbbbpbbppbbp,2026-01-27 10:49:10,ppbbpppbbpbpbbbbpbbbpbbppbbpppppbbppbbpp,40
334186,1234,13,49,bpbbbpbbppbb,p,bpbbbpbbppbbp,2026-01-27 10:49:10,bpbpbbpppbpbpbbbpbpbpbbpbbbbpppbbppbbbpbbpbpbppbpbpbbbpbbppbbpppbb,66
342697,1466,13,20,bpbbbpbbppbb,b,bpbbbpbbppbbb,2026-01-27 10:49:10,bbpbbpbbbbbbpppppbbpbpbbbpbbppbbbpbpbbbpbppppb,46
344789,1523,13,5,bpbbbpbbppbb,p,bpbbbpbbppbbp,2026-01-27 10:49:10,pbppbbpbbbpbbppbbppbbpbppppppbbppbppbpbpbpp,43
346355,1560,13,9,bpbbbpbbppbb,b,bpbbbpbbppbbb,2026-01-27 10:49:10,bppbbbpbpbpbbbpbbppbbbpbpbpppbppppbbpbbbpbppbbpbpppbpbbpbpppppbp,64
